event_id,category,event_date,impressions,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0483,art,1777015549.974016,95597,125,125,6250.0,2072.0,187.5,312.5,2572.0,3678.0,16.576,1.4300155520995335,0.001307572413360252,0.125,59.85180199831726,32.27224559753472,1771844354.2813613,1774632676.3009884
event_0484,health,1767070620.480392,149613,293,293,14650.0,2072.0,439.5,732.5,3244.0,11406.0,7.071672354948806,3.5160295930949443,0.001958385969133698,0.293,48.7337031337143,50.22856626744034,1762860028.529639,1767199776.655146
event_0485,health,1772764970.3196385,70028,93,93,4650.0,2072.0,139.5,232.5,2444.0,2206.0,22.27956989247312,0.9026186579378068,0.001328040212486434,0.093,34.538435505084415,45.73886136992897,1769780849.4919991,1773732687.114361
event_0486,art,1774224681.876804,65530,112,112,5600.0,2072.0,168.0,280.0,2520.0,3080.0,18.5,1.2222222222222223,0.0017091408515183886,0.112,47.97806073275215,37.230223486575795,1770079377.4294944,1773296068.7387345
event_0487,technology,1770351965.9457567,83980,72,72,3600.0,2072.0,108.0,180.0,2360.0,1240.0,28.77777777777778,0.5254237288135594,0.0008573469873779471,0.072,34.88392138627155,38.99853372714859,1767337995.1379828,1770707468.4520085
event_0488,business,1779927436.281442,98793,170,170,8500.0,2072.0,255.0,425.0,2752.0,5748.0,12.188235294117646,2.0886627906976742,0.0017207696901602341,0.17,49.65969986736175,54.40622212855571,1775636838.2129018,1780337535.804809
event_0489,technology,1779667918.2856903,86666,87,87,4350.0,2072.0,130.5,217.5,2420.0,1930.0,23.816091954022987,0.7975206611570248,0.0010038538757990447,0.087,56.29059556455283,39.69463497208361,1774804410.828913,1778234027.2905009
event_0490,technology,1781195781.578109,152027,178,178,8900.0,2072.0,267.0,445.0,2784.0,6116.0,11.640449438202246,2.19683908045977,0.001170844652594605,0.178,53.4643959229585,28.661670876573528,1776576457.7703655,1779052826.1341014
event_0491,science,1776507571.8217616,70755,153,153,7650.0,2072.0,229.5,382.5,2684.0,4966.0,13.542483660130719,1.8502235469448585,0.002162391350434598,0.153,40.74191511425403,39.4692147163621,1772987470.35589,1776397610.5073838
event_0492,health,1779336936.8154814,83742,197,197,9850.0,2072.0,295.5,492.5,2860.0,6990.0,10.51776649746193,2.444055944055944,0.0023524635189032983,0.197,45.72522889781955,49.62877315472564,1775386277.0387099,1779674203.0392783
event_0493,health,1768874701.1247063,67936,82,82,4100.0,2072.0,123.0,205.0,2400.0,1700.0,25.26829268292683,0.7083333333333334,0.0012070183702308055,0.082,55.716172314535896,49.93638386106353,1764060823.8367305,1768375327.4023263
event_0494,business,1773614651.4256737,87640,114,114,5700.0,2072.0,171.0,285.0,2528.0,3172.0,18.17543859649123,1.254746835443038,0.001300775901414879,0.114,56.41073312123676,41.433445318838125,1768740764.083999,1772320613.7595465
event_0495,science,1778680546.2770944,64416,84,84,4200.0,2072.0,126.0,210.0,2408.0,1792.0,24.666666666666668,0.7441860465116279,0.0013040238450074517,0.084,38.92565761167564,53.863035033378765,1775317369.4594455,1779971135.6863294
event_0496,art,1769290651.284766,88302,92,92,4600.0,2072.0,138.0,230.0,2440.0,2160.0,22.52173913043478,0.8852459016393442,0.0010418790061380264,0.092,32.37320909346834,45.17695708210209,1766493606.0190902,1770396895.1109838
event_0497,health,1769310271.298917,95127,122,122,6100.0,2072.0,183.0,305.0,2560.0,3540.0,16.983606557377048,1.3828125,0.0012824960316208858,0.122,58.35524450392046,45.97964177229671,1764268378.1737783,1768241019.2229047
event_0498,art,1767378059.5985134,126764,162,162,8100.0,2072.0,243.0,405.0,2720.0,5380.0,12.790123456790123,1.9779411764705883,0.0012779653529393204,0.162,43.545113247601286,54.03550581702457,1763615761.8139205,1768284429.5165114
event_0499,business,1767645074.2959287,87265,72,72,3600.0,2072.0,108.0,180.0,2360.0,1240.0,28.77777777777778,0.5254237288135594,0.0008250730533432648,0.072,37.473990528031486,55.703328537108874,1764407321.5143068,1769220089.099913
