event_id,category,event_date,matched_users,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0447,business,1778263034.2940385,259,181,181,9050.0,1374.8181146534903,271.5,905.0,2551.3181146534903,6498.68188534651,7.595680191455747,2.5471860400399873,0.6990840284620954,0.181,42.63978352535548,41.06175993360298,1774578956.9974477,1778126693.055711
event_0448,science,1767940373.8972197,252,399,399,19950.0,1494.0393276280086,598.5,1995.0,4087.5393276280083,15862.460672371992,3.74445946773937,3.880686985726679,1.5855886760833648,0.399,31.116418695689962,47.45249888093129,1765251915.321912,1769351811.2252245
event_0449,art,1777268751.6147904,251,355,355,17750.0,2385.8391085090625,532.5,1775.0,4693.3391085090625,13056.660891490938,6.72067354509595,2.781955573552975,1.4150835600961051,0.355,37.29705452906983,52.976652629277396,1774046286.103479,1778623468.8906484
event_0450,art,1771040354.155768,260,376,376,18800.0,1219.705634119402,564.0,1880.0,3663.705634119402,15136.294365880598,3.243897963083516,4.131416624992776,1.4486121354413997,0.376,40.26884744134814,34.62232806065727,1767561125.7368355,1770552494.8812764
event_0451,technology,1780091378.9804635,259,174,174,8700.0,976.4105834192831,261.0,870.0,2107.4105834192833,6592.589416580717,5.611555077122317,3.1282890332097555,0.6755748278486087,0.174,52.309705500076625,38.09829224058298,1775571820.425257,1778863512.8748434
event_0452,technology,1781092827.490583,258,483,483,24150.0,1665.615580584481,724.5,2415.0,4805.115580584481,19344.884419415517,3.4484794629078284,4.0258936741460145,1.8736975601223385,0.483,52.62868111094515,55.618647501458184,1776545709.4425974,1781351160.5867233
event_0453,health,1778762534.5015218,275,151,151,7550.0,658.3728374805675,226.5,755.0,1639.8728374805673,5910.127162519433,4.360085016427599,3.6040155233008844,0.5526074731215944,0.151,51.74401926300503,29.674764869879443,1774291851.237198,1776855750.9219556
event_0454,science,1775370065.6949573,260,232,232,11600.0,770.0343599045044,348.0,1160.0,2278.0343599045045,9321.965640095495,3.3191136202780362,4.09210932204125,0.8929897428255132,0.232,33.59795483185817,30.18347027443298,1772467202.3974848,1775075054.2291958
event_0455,art,1775747278.0961897,255,230,230,11500.0,1202.1894889906232,345.0,1150.0,2697.1894889906234,8802.810511009377,5.226910821698362,3.26369746988139,0.9037548680151041,0.23,55.661199766826655,31.346323361719644,1770938150.4363358,1773646472.7747884
event_0456,art,1768470141.878172,255,382,382,19100.0,1046.8688568680732,573.0,1910.0,3529.868856868073,15570.131143131926,2.7404943897069978,4.410965895471468,1.4998838558603536,0.382,35.62588345661774,42.560935717176264,1765392065.5475202,1769069330.393484
event_0457,health,1774860788.3372073,257,187,187,9350.0,962.1996305690484,280.5,935.0,2177.699630569048,7172.300369430952,5.14545256988796,3.293521415327962,0.7281518090870194,0.187,38.26529083842999,47.234229346703955,1771554667.208767,1775635704.6243222
event_0458,business,1780240751.9347966,254,321,321,16050.0,1952.3692769348709,481.5,1605.0,4038.869276934871,12011.13072306513,6.082147280170937,2.97388449575681,1.2646632391251404,0.321,59.351425620249785,48.79583477681072,1775112788.761207,1779328748.8859236
event_0459,art,1781766558.5951474,261,327,327,16350.0,1157.9669693383305,490.5,1635.0,3283.4669693383303,13066.53303066167,3.5411833924719587,3.9794927595372704,1.2560887837585284,0.327,30.610252574257327,35.21502549442806,1779121832.7727315,1782164410.97545
event_0460,business,1768135975.2972827,258,168,168,8400.0,434.99945380084944,252.0,840.0,1526.9994538008496,6873.00054619915,2.5892824631002944,4.500984285941679,0.6544192038506024,0.168,55.80169103364972,47.60844744824834,1763314709.1919754,1767428079.051504
event_0461,health,1776960634.7008379,268,232,232,11600.0,1769.5518371063256,348.0,1160.0,3277.5518371063254,8322.448162893674,7.627378608216921,2.5392270134898522,0.8691871440178284,0.232,44.970236069490355,30.211224260925395,1773075206.3044338,1775685456.0805779
event_0462,business,1768920604.9643114,256,423,423,21150.0,1960.8045900782236,634.5,2115.0,4710.304590078224,16439.695409921776,4.635471844156557,3.490155486876649,1.652395105437849,0.423,56.90207622247472,52.835504717975454,1764004265.5786896,1768569253.1863227
event_0463,art,1780213421.2295544,259,279,279,13950.0,799.1723454196241,418.5,1395.0,2612.672345419624,11337.327654580376,2.8644170086724876,4.339360683499513,1.0795034920346782,0.279,50.747440327724846,29.47886536380033,1775828842.385239,1778375816.3526711
event_0464,business,1780670340.040002,262,182,182,9100.0,1379.220189303336,273.0,910.0,2562.220189303336,6537.779810696664,7.578132908260088,2.5516073278910025,0.6978309187992652,0.182,41.43154680672438,30.991659884614194,1777090654.3959012,1779768333.8099318
event_0465,health,1769976383.064504,254,167,167,8350.0,851.0381072314989,250.5,835.0,1936.538107231499,6413.461892768501,5.096036570248496,3.311818067932199,0.6612722434619233,0.167,33.87780803620025,48.693070145031626,1767049340.4501762,1771256421.710707
event_0466,business,1768996847.4364674,258,158,158,7900.0,1007.720467344091,237.0,790.0,2034.720467344091,5865.279532655909,6.377977641418298,2.882597205262217,0.6138810732448848,0.158,54.05713809765813,48.61658641844957,1764326310.7048297,1768526783.7713838
event_0467,art,1773765237.4300785,254,191,191,9550.0,464.4697007486765,286.5,955.0,1705.9697007486766,7844.030299251323,2.431778537951186,4.597989223260481,0.7544053319620775,0.191,47.80769039222765,41.21144587897288,1769634652.98019,1773195321.9041333
event_0468,business,1770028327.5839212,259,199,199,9950.0,842.4290146282,298.5,995.0,2135.9290146282,7814.0709853718,4.233311631297488,3.658394512109753,0.7712912423382615,0.199,51.26708640190225,37.99143498160676,1765598851.3187969,1768881311.3012078
event_0469,science,1772178650.119745,261,460,460,23000.0,1182.4720682161574,690.0,2300.0,4172.472068216157,18827.527931783843,2.5705914526438205,4.512319704954457,1.764895164689489,0.46,30.918991193745935,40.544838914497454,1769507249.2806053,1773010323.362818
event_0470,business,1768872658.7246556,259,222,222,11100.0,1298.9115185137741,333.0,1110.0,2741.9115185137744,8358.088481486226,5.850952786098081,3.0482706772451373,0.8575540457383579,0.222,55.82325183793877,31.747237536511896,1764049529.7658577,1766792491.0890124
event_0471,art,1776139872.1900668,256,368,368,18400.0,1588.0661914426587,552.0,1840.0,3980.0661914426587,14419.933808557342,4.315397259355051,3.6230386920601774,1.4385887522104972,0.368,36.30341260484407,44.891179112369485,1773003257.3410082,1776881855.216317
event_0472,business,1778541561.6364274,254,391,391,19550.0,3096.460781870492,586.5,1955.0,5637.960781870492,13912.039218129508,7.91933703803195,2.467565801958975,1.5422924634138255,0.391,32.453362808119095,33.1088542107261,1775737591.0898058,1778598196.0936127
event_0473,science,1769121539.345259,255,166,166,8300.0,722.6790954543723,249.0,830.0,1801.6790954543721,6498.320904545628,4.3534885268335675,3.606813733334011,0.6540053227910718,0.166,49.85536050493914,28.389643105343243,1764814036.1976323,1767266901.361934
event_0474,science,1767016423.5504148,260,356,356,17800.0,2549.747242747809,534.0,1780.0,4863.74724274781,12936.25275725219,7.162211356033172,2.6597296511534507,1.3703683200959296,0.356,51.006815847244056,46.170897952996754,1762609434.661213,1766598600.2443519
event_0475,science,1766840217.9715734,258,488,488,24400.0,2597.838907904129,732.0,2440.0,5769.838907904129,18630.16109209587,5.3234403850494445,3.2288875633207588,1.8947366374416974,0.488,53.66610684381231,52.568555942944656,1762203466.340268,1766745389.5737383
event_0476,art,1772915913.9610078,255,181,181,9050.0,1252.8209816065687,271.5,905.0,2429.3209816065687,6620.679018393432,6.921662881804247,2.725320807139704,0.7125825547989068,0.181,33.64046844524728,47.42927604477488,1770009377.4873385,1774107266.937607
event_0477,technology,1776453444.3169584,266,161,161,8050.0,486.3284690879936,241.5,805.0,1532.8284690879937,6517.171530912006,3.0206737210434387,4.251729180623589,0.6082216476067772,0.161,49.254198770472144,33.008019978542606,1772197881.5431895,1775049774.4693356
event_0478,business,1774194063.9043872,266,233,233,11650.0,1075.3911158211165,349.5,1165.0,2589.8911158211167,9060.108884178884,4.615412514253719,3.4982586058666816,0.8794224844961633,0.233,47.724738096454956,30.571461947026275,1770070646.5328536,1772712020.8450766
event_0479,technology,1766507312.9388256,259,180,180,9000.0,615.4836331614833,270.0,900.0,1785.4836331614833,7214.516366838517,3.4193535175637964,4.0406510778617815,0.6963502349507336,0.18,36.32730159671252,31.629091712863058,1763368634.0808697,1766101387.604861
event_0480,art,1773627284.6171691,256,195,195,9750.0,973.8041986135185,292.5,975.0,2241.3041986135186,7508.695801386481,4.9938676851975305,3.3501457794222653,0.7628809242866339,0.195,56.40388896973913,49.16210829246049,1768753988.6101837,1773001594.7666523
event_0481,science,1769656595.2544348,266,189,189,9450.0,610.1689359796945,283.5,945.0,1838.6689359796947,7611.331064020305,3.2284070686756325,4.139587565264855,0.7132779159905063,0.189,53.67518480903205,52.459557197833405,1765019059.2869344,1769551565.0288272
event_0482,health,1778336844.9309573,262,310,310,15500.0,1415.2135514393265,465.0,1550.0,3430.2135514393267,12069.786448560673,4.565205004642989,3.5186691054544283,1.1835177893572395,0.31,44.01400548969411,44.6580710928783,1774534034.8566477,1778392492.1990724
event_0483,art,1777015549.974016,267,326,326,16300.0,2379.0952903011694,489.0,1630.0,4498.095290301169,11801.90470969883,7.297838313807268,2.623756045174542,1.2246080120526992,0.326,40.4929504219852,31.636588226974563,1773516959.0575564,1776250360.280367
event_0484,health,1767070620.480392,266,287,287,14350.0,1487.3378578561365,430.5,1435.0,3352.8378578561365,10997.162142143863,5.182361874063194,3.2799564453664463,1.081651072204215,0.287,57.35995635724723,35.4239138100027,1762114720.2511258,1765175346.40431
event_0485,health,1772764970.3196385,253,150,150,7500.0,1015.7104260169563,225.0,750.0,1990.7104260169563,5509.289573983044,6.7714028401130415,2.7674992314206714,0.5937388441607282,0.15,38.65907084538812,47.77385468440512,1769424826.598597,1773552487.6433296
event_0486,art,1774224681.876804,256,390,390,19500.0,993.4031554309792,585.0,1950.0,3528.403155430979,15971.596844569021,2.5471875780281517,4.526579345102689,1.523964490617488,0.39,45.009042389691956,41.34145296840943,1770335900.6143348,1773907802.1508055
event_0487,technology,1770351965.9457567,261,203,203,10150.0,1341.5778340214963,304.5,1015.0,2661.0778340214965,7488.9221659785035,6.608757803061558,2.8142439391413934,0.7799668228597207,0.203,49.95752556948077,48.776661716655596,1766035635.7365534,1770249939.3088725
event_0488,business,1779927436.281442,261,284,284,14200.0,841.8726756577612,426.0,1420.0,2687.872675657761,11512.127324342238,2.964340407245638,4.2829883381753024,1.088491545570143,0.284,44.03933799441759,43.415321073132596,1776122437.4787242,1779873521.2194428
event_0489,technology,1779667918.2856903,257,296,296,14800.0,920.7714845325504,444.0,1480.0,2844.7714845325504,11955.22851546745,3.11071447477213,4.202526839315503,1.15553992383187,0.296,43.0675297534506,36.60592635889253,1775946883.7149923,1779109635.7524006
event_0490,technology,1781195781.578109,259,262,262,13100.0,1996.5585208536552,393.0,1310.0,3699.558520853655,9400.441479146346,7.620452369670439,2.540963043605873,1.0133363449887995,0.262,55.34497307394362,34.108559284480236,1776413975.9045203,1779360955.4266994
event_0491,science,1776507571.8217616,258,175,175,8750.0,1013.8386632596995,262.5,875.0,2151.3386632596994,6598.661336740301,5.793363790055426,3.0672350427347577,0.6812374213981325,0.175,58.0268461437654,47.29320340997091,1771494052.3149402,1775580185.0895617
event_0492,health,1779336936.8154814,260,182,182,9100.0,1102.694891746272,273.0,910.0,2285.6948917462723,6814.305108253728,6.058763141463033,2.9812837806395036,0.7019953190037025,0.182,45.70474492223386,32.537038877335696,1775388046.8542004,1778199247.0132022
event_0493,health,1768874701.1247063,259,156,156,7800.0,365.17757782639205,234.0,780.0,1379.177577826392,6420.822422173608,2.3408819091435387,4.655544380508952,0.6025244538164288,0.156,46.11580627475695,53.593179633920954,1764890295.4625673,1769520746.182938
event_0494,business,1773614651.4256737,257,423,423,21150.0,2467.7853072618805,634.5,2115.0,5217.28530726188,15932.71469273812,5.834007818586006,3.053832358096567,1.6473283127770992,0.423,37.811805933343564,39.99281128915534,1770347711.3930328,1773803090.288416
event_0495,science,1778680546.2770944,261,448,448,22400.0,2782.2505270278007,672.0,2240.0,5694.250527027801,16705.7494729722,6.210380640687055,2.93379249712991,1.7191058609199017,0.448,33.74325727642117,50.5245384202798,1775765128.8484116,1780130448.9679236
event_0496,art,1769290651.284766,255,436,436,21800.0,1605.335463300995,654.0,2180.0,4439.335463300995,17360.664536699005,3.681962071791273,3.910644888230633,1.710859545173382,0.436,47.5035122329585,37.00534894978399,1765186347.8278384,1768383609.9770997
event_0497,health,1769310271.298917,265,196,196,9800.0,747.2392997170185,294.0,980.0,2021.2392997170186,7778.760700282981,3.8124454067194824,3.8485105159849393,0.7416668848848512,0.196,34.701897378881064,29.67839707424551,1766312027.3653817,1768876240.8725965
event_0498,art,1767378059.5985134,254,346,346,17300.0,1791.3314571167489,519.0,1730.0,4040.331457116749,13259.668542883252,5.177258546580199,3.2818269202956887,1.3623836317687879,0.346,30.922901360510277,37.76632916894538,1764706320.9209652,1767969331.761162
event_0499,business,1767645074.2959287,259,302,302,15100.0,876.0979416313637,453.0,1510.0,2839.097941631364,12260.902058368636,2.9009865616932573,4.31859073214059,1.1681978626286649,0.302,36.04900033728623,33.87782330730032,1764530440.6667871,1767457484.6005378
